Segment,Threshold_1_Length,Threshold_10_Length,Threshold_100_Length,Split_10_Length,Split_100_Length,Split_1000_Length,Handle_Lengths,Quadrangle_Length,Handle_Area,Quadrangle_Area,,% Difference between Threshold_1 and Handle_Lengths
1000_2000__2600_2000,2195.188064,2195.171872,2194.001287,2182.815671,2160.671372,2191.694399,2166.190379,3766.190379,300000,300000,,0.986790341
0_1600__1600_2000,2199.645645,2199.625331,2196.910622,2186.868932,2167.460091,2196.416043,2243.22334,3892.465591,500000,1140000,,0.980573626
1400_2000__3000_1600,2199.645645,2199.625331,2196.910622,2186.868932,2165.227819,2196.153005,2243.22334,3892.465591,500000,1140000,,0.980573626
200_1800__2200_2000,2200.383597,2200.361604,2198.800292,2184.136932,2170.103023,2197.327595,2151.174753,4161.149877,420000,820000,,0.977636243
800_2000__2800_1800,2200.383597,2200.361604,2198.800292,2184.136932,2166.995481,2196.995283,2151.174753,4161.149877,420000,820000,,0.977636243
0_2000__1400_1600,2200.49258,2200.450565,2197.410344,2191.155187,2174.817456,2197.945263,2262.7417,3718.763678,680000,1240000,,0.972489516
1600_1600__3000_2000,2200.49258,2200.450565,2197.410344,2191.155187,2158.774386,2196.257535,2262.7417,3718.763678,680000,1240000,,0.972489516
0_1800__1400_1800,2201.829526,2201.793735,2198.924628,2191.674512,2171.775908,2198.829187,2280.624847,3680.624847,640000,640000,,0.965450117
1600_1800__3000_1800,2201.829526,2201.793735,2198.924628,2191.674512,2164.017853,2197.99395,2280.624847,3680.624847,640000,640000,,0.965450117
0_1600__1000_1800,2202.710052,2202.671328,2199.936314,2193.956773,2164.392253,2198.869657,2446.815226,3466.619129,700000,900000,,0.900235551
2000_1800__3000_1600,2202.710052,2202.671328,2199.936314,2193.956773,2168.211621,2199.216846,2446.815226,3466.619129,700000,900000,,0.900235551
0_1600__2200_2000,2205.589993,2205.56446,2201.800198,2187.107299,2175.355928,2202.534515,2185.994282,4422.062259,400000,1280000,,0.991115433
800_2000__3000_1600,2205.589993,2205.56446,2201.800198,2187.107299,2171.266986,2202.098367,2185.994282,4422.062259,400000,1280000,,0.991115433
400_2000__1200_2000,2205.782112,2205.753129,2203.507878,2198.164352,2167.522044,2201.941977,2446.815226,3246.815226,700000,700000,,0.901491085
1800_2000__2600_2000,2205.782112,2205.753129,2203.507878,2198.164352,2171.192407,2202.28767,2446.815226,3246.815226,700000,700000,,0.901491085
600_2000__2400_2000,2206.230932,2206.211904,2204.833546,2191.892446,2174.295185,2203.003824,2154.065923,3954.065923,400000,400000,,0.976355599
0_2000__1000_1400,2207.366929,2207.229634,2194.396771,2199.055751,2174.955611,2204.135499,2491.246524,3657.436903,700000,1300000,,0.886049176
2000_1400__3000_2000,2207.366929,2207.229634,2194.396771,2199.055751,2165.6209,2203.131812,2491.246524,3657.436903,700000,1300000,,0.886049176
0_1600__3000_1600,2207.917114,2207.852887,2200.405522,2179.815301,2173.771716,2204.427599,2332.380758,5332.380758,600000,600000,,0.946636653
200_2000__1200_1800,2209.001081,2208.966407,2206.334622,2200.837534,2175.065216,2205.607381,2411.995697,3431.7996,720000,920000,,0.915839561
1800_1800__2800_2000,2209.001081,2208.966407,2206.334622,2200.837534,2171.11755,2205.164951,2411.995697,3431.7996,720000,920000,,0.915839561
0_2000__2400_1600,2210.231892,2210.203278,2206.688927,2189.921749,2188.899639,2208.072081,2135.323817,4568.42883,620000,1580000,,0.9661085
600_1600__3000_2000,2210.231892,2210.203278,2206.688927,2189.921749,2168.614278,2205.9978,2135.323817,4568.42883,620000,1580000,,0.9661085
0_1500__2500_2000,2212.116951,2212.08682,2208.057548,2189.948773,2179.15115,2208.76907,2236.067977,4785.577734,500000,1750000,,0.989288776
500_2000__3000_1500,2212.116951,2212.08682,2208.057548,2189.948773,2179.286572,2208.770413,2236.067977,4785.577734,500000,1750000,,0.989288776
400_1800__2600_2000,2215.273266,2215.248026,2213.51602,2196.862294,2180.837682,2211.780545,2166.190379,4375.262582,540000,980000,,0.977843417
400_2000__2600_1800,2215.273266,2215.248026,2213.51602,2196.862294,2185.72982,2212.278186,2166.190379,4375.262582,540000,980000,,0.977843417
200_1800__1200_2000,2216.140649,2216.112131,2213.646928,2207.313007,2177.877298,2212.300502,2411.995697,3431.7996,720000,920000,,0.918799586
1800_2000__2800_1800,2216.140649,2216.112131,2213.646928,2207.313007,2182.618631,2212.750917,2411.995697,3431.7996,720000,920000,,0.918799586
0_1800__2400_1800,2216.274856,2216.246624,2213.436206,2196.152206,2189.821154,2213.595805,2175.052038,4575.052038,560000,560000,,0.981399952
600_1800__3000_1800,2216.274856,2216.246624,2213.436206,2196.152206,2178.594358,2212.440776,2175.052038,4575.052038,560000,560000,,0.981399952
0_1400__3000_1800,2217.346562,2217.277574,2208.715936,2188.982452,2179.805718,2213.514125,2357.657809,5384.206999,600000,1800000,,0.940487018
0_1800__3000_1400,2217.346562,2217.277574,2208.715936,2188.982452,2185.865499,2214.124423,2357.657809,5384.206999,600000,1800000,,0.940487018
0_1600__1400_2000,2224.133648,2224.106054,2221.359715,2212.700812,2189.268587,2220.636503,2332.380758,3788.402736,600000,1160000,,0.953589434
1600_2000__3000_1600,2224.133648,2224.106054,2221.359715,2212.700812,2189.678503,2220.640618,2332.380758,3788.402736,600000,1160000,,0.953589434
0_1800__2800_1600,2224.998911,2224.963937,2219.217368,2199.913483,2195.675177,2222.006259,2280.624847,5087.758617,640000,1200000,,0.975609344
200_1600__3000_1800,2224.998911,2224.963937,2219.217368,2199.913483,2187.39958,2221.165802,2280.624847,5087.758617,640000,1200000,,0.975609344
400_2000__2200_2000,2226.912606,2226.893835,2225.550619,2212.678801,2196.582989,2223.856062,2185.994282,3985.994282,400000,400000,,0.981625537
800_2000__2600_2000,2226.912606,2226.893835,2225.550619,2212.678801,2192.407334,2223.419061,2185.994282,3985.994282,400000,400000,,0.981625537
0_1600__2800_1800,2230.443239,2230.408619,2224.677364,2205.208361,2197.218928,2227.056866,2297.561229,5104.694998,620000,1180000,,0.97078729
200_1800__3000_1600,2230.443239,2230.408619,2224.677364,2205.208361,2196.238586,2226.953043,2297.561229,5104.694998,620000,1180000,,0.97078729
200_2000__2400_1800,2232.061635,2232.036209,2230.322895,2213.947402,2205.549172,2229.381913,2175.052038,4384.124242,560000,1000000,,0.974458771
600_1800__2800_2000,2232.061635,2232.036209,2230.322895,2213.947402,2194.298881,2228.226657,2175.052038,4384.124242,560000,1000000,,0.974458771
0_2000__2800_1400,2236.611631,2236.566639,2230.527138,2211.160616,2210.450987,2233.935686,2308.640753,5172.204966,660000,2340000,,0.968800203
200_1400__3000_2000,2236.611631,2236.566639,2230.527138,2211.160616,2195.065934,2232.378393,2308.640753,5172.204966,660000,2340000,,0.968800203
0_1400__1000_2000,2237.080428,2237.045904,2234.328544,2226.944632,2194.891048,2232.840362,2491.246524,3657.436903,700000,1300000,,0.897976337
2000_2000__3000_1400,2237.080428,2237.045904,2234.328544,2226.944632,2205.200674,2233.853857,2491.246524,3657.436903,700000,1300000,,0.897976337
0_1600__2400_2000,2237.295115,2237.266973,2233.561346,2216.602152,2205.4705,2234.069275,2243.22334,4676.328353,500000,1460000,,0.997357274
600_2000__3000_1600,2237.295115,2237.266973,2233.561346,2216.602152,2203.000904,2233.803841,2243.22334,4676.328353,500000,1460000,,0.997357274
0_1800__1200_1800,2238.099186,2238.06172,2235.18046,2228.861044,2204.151628,2234.705393,2411.995697,3611.995697,720000,720000,,0.927903474
1800_1800__3000_1800,2238.099186,2238.06172,2235.18046,2228.861044,2200.25087,2234.263432,2411.995697,3611.995697,720000,720000,,0.927903474
400_2000__1000_2000,2238.117819,2238.085909,2235.800874,2231.035657,2195.918169,2233.877811,2580.403941,3180.403941,800000,800000,,0.867351729
2000_2000__2600_2000,2238.117819,2238.085909,2235.800874,2231.035657,2203.503217,2234.623334,2580.403941,3180.403941,800000,800000,,0.867351729
0_2000__1200_1600,2238.331875,2238.288906,2235.239679,2229.656981,2208.187637,2235.330982,2414.213562,3679.124626,740000,1220000,,0.92714742
1800_1600__3000_2000,2238.331875,2238.288906,2235.239679,2229.656981,2196.579314,2234.096572,2414.213562,3679.124626,740000,1220000,,0.92714742
200_1800__2400_2000,2239.878475,2239.85355,2238.091735,2221.533117,2208.00066,2236.652,2208.403811,4417.476015,520000,960000,,0.985948048
600_2000__2800_1800,2239.878475,2239.85355,2238.091735,2221.533117,2206.510934,2236.490385,2208.403811,4417.476015,520000,960000,,0.985948048
0_2000__1000_1500,2244.501385,2244.401071,2233.147081,2236.051812,2210.882111,2241.147141,2532.247551,3650.28154,750000,1250000,,0.886367284
2000_1500__3000_2000,2244.501385,2244.401071,2233.147081,2236.051812,2202.734118,2240.266022,2532.247551,3650.28154,750000,1250000,,0.886367284
0_1200__3000_2000,2245.914476,2245.830095,2236.882407,2216.783185,2204.426528,2241.682234,2434.017465,5538.852404,600000,3000000,,0.922719129
0_2000__3000_1200,2245.914476,2245.830095,2236.882407,2216.783185,2216.169602,2242.864573,2434.017465,5538.852404,600000,3000000,,0.922719129
200_1800__2800_1800,2246.90479,2246.87391,2244.70053,2224.208464,2213.619994,2243.517722,2262.7417,4862.7417,640000,640000,,0.993001008
200_2000__1000_1800,2248.585283,2248.548262,2245.873347,2240.925818,2210.251667,2244.744734,2561.249695,3385.87082,800000,960000,,0.877925056
2000_1800__2800_2000,2248.585283,2248.548262,2245.873347,2240.925818,2210.670369,2244.748948,2561.249695,3385.87082,800000,960000,,0.877925056
0_1400__2800_2000,2252.847142,2252.800115,2248.248669,2226.902074,2215.213176,2249.013693,2357.657809,5221.222022,600000,2280000,,0.95554458
200_2000__3000_1400,2252.847142,2252.800115,2248.248669,2226.902074,2221.307733,2249.624336,2357.657809,5221.222022,600000,2280000,,0.95554458
200_1600__2800_2000,2254.559378,2254.528066,2251.365922,2231.556696,2216.868233,2250.725269,2280.624847,4911.214135,640000,1680000,,0.988570909
200_2000__2800_1600,2254.559378,2254.528066,2251.365922,2231.556696,2225.172674,2251.566011,2280.624847,4911.214135,640000,1680000,,0.988570909
200_1800__1000_2000,2255.415902,2255.383541,2252.987279,2247.249588,2213.205169,2251.175688,2545.584412,3370.205537,820000,980000,,0.886011044
2000_2000__2800_1800,2255.415902,2255.383541,2252.987279,2247.249588,2221.858889,2252.025911,2545.584412,3370.205537,820000,980000,,0.886011044
0_1600__1200_2000,2259.919502,2259.887531,2257.0989,2249.529427,2221.64906,2256.079313,2446.815226,3711.726291,700000,1180000,,0.92361674
1800_2000__3000_1600,2259.919502,2259.887531,2257.0989,2249.529427,2225.424056,2256.426053,2446.815226,3711.726291,700000,1180000,,0.92361674
0_2000__2600_1600,2264.650454,2264.618649,2261.460805,2241.983394,2239.677399,2262.11023,2262.7417,4893.330987,680000,1720000,,0.999157153
400_1600__3000_2000,2264.650454,2264.618649,2261.460805,2241.983394,2223.050002,2260.416571,2262.7417,4893.330987,680000,1720000,,0.999157153
0_1800__2600_1800,2266.805408,2266.774817,2263.757264,2244.362402,2237.339166,2263.811232,2280.624847,4880.624847,640000,640000,,0.993940503
400_1800__3000_1800,2266.805408,2266.774817,2263.757264,2244.362402,2229.147882,2262.971612,2280.624847,4880.624847,640000,640000,,0.993940503
0_2000__1800_1800,2267.218518,2267.200517,2264.167784,2254.245338,2242.405011,2264.744155,2238.834687,4049.911715,580000,940000,,0.98748077
1200_1800__3000_2000,2267.218518,2267.200517,2264.167784,2254.245338,2225.50618,2262.983279,2238.834687,4049.911715,580000,940000,,0.98748077
500_2000__2500_2000,2268.532724,2268.51138,2266.950472,2252.292932,2235.427086,2265.183218,2236.067977,4236.067977,500000,500000,,0.985689099
0_1500__1000_2000,2269.874411,2269.840556,2267.120184,2260.027647,2227.667114,2265.634159,2532.247551,3650.28154,750000,1250000,,0.896387247
2000_2000__3000_1500,2269.874411,2269.840556,2267.120184,2260.027647,2236.769598,2266.524881,2532.247551,3650.28154,750000,1250000,,0.896387247
0_2000__2000_1800,2270.685935,2270.664372,2267.437796,2255.598711,2246.708672,2268.286451,2214.213562,4224.188687,500000,900000,,0.975129818
1000_1800__3000_2000,2270.685935,2270.664372,2267.437796,2255.598711,2228.994363,2266.450922,2214.213562,4224.188687,500000,900000,,0.975129818
400_2000__2400_2000,2273.582703,2273.561453,2272.035375,2257.376056,2241.649476,2270.355607,2243.22334,4243.22334,500000,500000,,0.986646906
600_2000__2600_2000,2273.582703,2273.561453,2272.035375,2257.376056,2239.08766,2270.089262,2243.22334,4243.22334,500000,500000,,0.986646906
200_2000__1800_2000,2276.302344,2276.287344,2274.26537,2264.099579,2245.795388,2273.244019,2300.42875,3900.42875,500000,500000,,0.989512213
1200_2000__2800_2000,2276.302344,2276.287344,2274.26537,2264.099579,2238.441633,2272.466277,2300.42875,3900.42875,500000,500000,,0.989512213
0_2000__1600_1800,2277.788773,2277.758652,2274.664378,2266.489345,2250.842119,2275.104567,2308.640753,3921.092303,660000,980000,,0.986636301
1400_1800__3000_2000,2277.788773,2277.758652,2274.664378,2266.489345,2236.051211,2273.553266,2308.640753,3921.092303,660000,980000,,0.986636301
200_2000__1600_2000,2278.388313,2278.374781,2276.145578,2267.644983,2246.136047,2275.157996,2357.657809,3757.657809,600000,600000,,0.966377862
1400_2000__2800_2000,2278.388313,2278.374781,2276.145578,2267.644983,2240.505464,2274.552012,2357.657809,3757.657809,600000,600000,,0.966377862
0_1800__1800_2000,2281.691895,2281.675192,2278.779104,2267.737844,2251.212979,2278.63389,2300.42875,4111.505778,500000,860000,,0.99185506
1200_2000__3000_1800,2281.691895,2281.675192,2278.779104,2267.737844,2243.89734,2277.856522,2300.42875,4111.505778,500000,860000,,0.99185506
0_1600__2600_2000,2284.114454,2284.083832,2280.094224,2261.211358,2249.74548,2280.622517,2332.380758,4962.970046,600000,1640000,,0.979305993
400_2000__3000_1600,2284.114454,2284.083832,2280.094224,2261.211358,2249.849331,2280.623547,2332.380758,4962.970046,600000,1640000,,0.979305993
0_1800__1000_1800,2284.370636,2284.331753,2281.516801,2275.718276,2246.017522,2280.529899,2561.249695,3561.249695,800000,800000,,0.891896889
2000_1800__3000_1800,2284.370636,2284.331753,2281.516801,2275.718276,2246.482914,2280.534582,2561.249695,3561.249695,800000,800000,,0.891896889
0_2000__1000_1600,2285.466263,2285.422638,2275.349606,2276.944063,2250.431969,2281.967812,2580.403941,3657.436903,800000,1200000,,0.885700966
2000_1600__3000_2000,2285.466263,2285.422638,2275.349606,2276.944063,2243.676903,2281.230641,2580.403941,3657.436903,800000,1200000,,0.885700966
0_1800__2000_2000,2285.738226,2285.717505,2282.957202,2269.872075,2255.933433,2282.740462,2280.624847,4290.599972,400000,800000,,0.99776292
1000_2000__3000_1800,2285.738226,2285.717505,2282.957202,2269.872075,2247.970633,2281.90314,2280.624847,4290.599972,400000,800000,,0.99776292
200_2000__2000_2000,2287.723667,2287.705884,2286.404579,2273.754289,2257.879481,2284.725463,2280.624847,4080.624847,400000,400000,,0.996896994
1000_2000__2800_2000,2287.723667,2287.705884,2286.404579,2273.754289,2249.882019,2283.887803,2280.624847,4080.624847,400000,400000,,0.996896994
0_2000__2200_1800,2289.809818,2289.7851,2286.684376,2272.325182,2265.236844,2287.337935,2238.834687,4447.906891,580000,1020000,,0.977738269
800_1800__3000_2000,2289.809818,2289.7851,2286.684376,2272.325182,2248.1361,2285.575002,2238.834687,4447.906891,580000,1020000,,0.977738269
200_2000__2600_1800,2289.887186,2289.859571,2287.93664,2269.537445,2260.359062,2286.892301,2280.624847,4688.943763,640000,1120000,,0.995955111
400_1800__2800_2000,2289.887186,2289.859571,2287.93664,2269.537445,2252.138706,2286.052397,2280.624847,4688.943763,640000,1120000,,0.995955111
0_1800__1600_2000,2291.054944,2291.039928,2288.07393,2278.720501,2258.818879,2287.824823,2357.657809,3970.109359,600000,920000,,0.971750411
1400_2000__3000_1800,2291.054944,2291.039928,2288.07393,2278.720501,2253.230434,2287.219255,2357.657809,3970.109359,600000,920000,,0.971750411
200_2000__1400_2000,2292.835123,2292.812363,2290.43374,2283.227141,2257.918152,2289.337419,2446.815226,3646.815226,700000,700000,,0.937069174
1600_2000__2800_2000,2292.835123,2292.812363,2290.43374,2283.227141,2254.926914,2288.998557,2446.815226,3646.815226,700000,700000,,0.937069174
200_1800__2600_2000,2294.196202,2294.168514,2292.24949,2273.758812,2259.770208,2290.703601,2297.561229,4705.880145,620000,1100000,,0.998535392
400_2000__2800_1800,2294.196202,2294.168514,2292.24949,2273.758812,2260.849327,2290.808404,2297.561229,4705.880145,620000,1100000,,0.998535392
0_2000__1400_1800,2300.582777,2300.54743,2297.57945,2290.502243,2270.482712,2297.581967,2414.213562,3828.427125,740000,1020000,,0.952932588
1600_1800__3000_2000,2300.582777,2300.54743,2297.57945,2290.502243,2258.815605,2296.346959,2414.213562,3828.427125,740000,1020000,,0.952932588
0_1800__2200_2000,2304.221463,2304.197436,2301.730062,2286.243696,2273.934024,2301.165429,2300.42875,4509.500954,500000,940000,,0.998354015
800_2000__3000_1800,2304.221463,2304.197436,2301.730062,2286.243696,2266.478786,2300.386647,2300.42875,4509.500954,500000,940000,,0.998354015
0_1600__1000_2000,2306.171541,2306.137284,2303.40723,2296.553087,2263.945724,2301.931098,2580.403941,3657.436903,800000,1200000,,0.893725011
2000_2000__3000_1600,2306.171541,2306.137284,2303.40723,2296.553087,2271.633222,2302.67765,2580.403941,3657.436903,800000,1200000,,0.893725011
0_1600__3000_1800,2309.161869,2309.124614,2303.596867,2281.766905,2271.588479,2305.329061,2446.815226,5453.474502,700000,1300000,,0.943741826
0_1800__3000_1600,2309.161869,2309.124614,2303.596867,2281.766905,2274.987527,2305.672027,2446.815226,5453.474502,700000,1300000,,0.943741826
0_1800__1400_2000,2312.605911,2312.581299,2309.811952,2301.565719,2277.694113,2309.108287,2446.815226,3861.028789,700000,980000,,0.945149387
1600_2000__3000_1800,2312.605911,2312.581299,2309.811952,2301.565719,2274.748192,2308.769875,2446.815226,3861.028789,700000,980000,,0.945149387
200_2000__2200_2000,2313.570328,2313.549609,2312.038824,2297.611518,2283.234091,2310.513751,2300.42875,4300.42875,500000,500000,,0.994319785
800_2000__2800_2000,2313.570328,2313.549609,2312.038824,2297.611518,2275.745488,2309.734643,2300.42875,4300.42875,500000,500000,,0.994319785
200_2000__1200_2000,2318.604731,2318.573963,2316.183463,2309.843038,2280.295949,2314.764126,2561.249695,3561.249695,800000,800000,,0.905263058
1800_2000__2800_2000,2318.604731,2318.573963,2316.183463,2309.843038,2280.668261,2314.767872,2561.249695,3561.249695,800000,800000,,0.905263058
